"Week_Number" "month" "day" "year" "ARRefillVol1" "ARRefillVol2" "BRRunoffAprJuly" "BRRefillCurve" "DallesJanJul" "DallesRunoffAprAug" "DallesRunoffAprSep" "ModDallesRunoffAprSep" "DARunoffJanApr" "DURefillVol" "DURefillVol1" "DURunoffAprAug" "DWRefillVol1" "DWRefillVol2" "DWRunoffAprJuly" "DWSumRunoffMarJun" "GCRefillVol1" "GCRefillVol2" "GCRunoffJanApr" "HHInQAprAug" "HHRefillVol" "HHRefillVol1" "HHSumAprAug" "HHSumAprJul" "HHSumMaySept" "LBRefillVol2" "LBRefillVol1" "LBSumAprAug" "LBSumMayAug" "MIRefillVol1" "MIRefillVol2" "MISumRunoffAprilAug" "MISumRunoffMayAug" "PriVICMI" "PriVICREV" "PriVICAR" "PriVICDU" "PriVICLB" "PriVICBONF" "PriVICCL" "PriVICCOL" "PriVICHH" "PriVICKE" "PriVICNOX" "PriVICCB" "PriVICAF" "PriVICBD" "PriVICGC" "PriVICCJ" "PriVICWE" "PriVICRR" "PriVICRI" "PriVICWA" "PriVICPR" "PriVICPAL" "PriVICMIL" "PriVICBR" "PriVICOX" "PriVICHC" "PriVICDW" "PriVICLG" "PriVICLIG" "PriVICLM" "PriVICIH" "PriVICMCN" "PriVICJD" "PriVICDA" "PriVICBON" "DemVICAF" "DemVICAR" "DemVICBONF" "DemVICBON" "DemVICBD" "DemVICBR" "DemVICCB" "DemVICCJ" "DemVICCOL" "DemVICCL" "DemVICDA" "DemVICDU" "DemVICDW" "DemVICKE" "DemVICHH" "DemVICGC" "DemVICHC" "DemVICIH" "DemVICJD" "DemVICLB" "DemVICLIG" "DemVICLG" "DemVICLM" "DemVICMCN" "DemVICMI" "DemVICMIL" "DemVICNOX" "DemVICOX" "DemVICPAL" "DemVICPR" "DemVICREV" "DemVICRI" "DemVICRR" "DemVICWA" "DemVICWE" "RetVICWA" "RetVICPR" "RetVICMCN" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CurtVICCJ" "CurtVICDA" "CurtVICJD" "CurtVICMCN" "CurtVICPR" "CurtVICRR" "CurtVICRI" "CurtVICWA" "CurtVICWE"
6 9 7 2014 0 227340 0 0 0 0 0 0 0 227340 180750 0 1764058.687 1754024.23085776 0 0 3921842 3921900 0 0 1766821.00345559 2860737.283 0 0 0 900295.5 3907500 0 0 13115481.9 15483715.6479631 0 0 231401.694214286 304750.467642857 360384.857742857 34486.6177285714 87139.8502714286 106312.0851 171903.501771429 40587.7758428571 10540.1671714286 45207.2808 97495.5546 94562.0003571429 142526.306442857 153316.391014286 661682.101628571 659996.150914286 678714.170785714 687699.296357143 697890.372557143 698856.323142857 686404.089514286 75283.9817041685 125030.612730498 109989.441128571 109989.441128571 110864.152028571 15272.73 203625.160328571 204234.086057143 205295.243271429 207752.764371429 953458.682657143 921838.181142857 982433.233285714 1018330.0992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254481.620809697 688206.970234192 1414032.88656583 0 0 0 0 0 0 0 0 0 54.2498562391125 0.239275658910269 625.498895097718 298.89578448175 104.62572480738 362.972183092294 489.559498283333 1.13207884665226 573.079280296627
7 9 14 2014 0 227340 0 0 0 0 0 0 0 227340 228500 0 1759794.248 1740338.4665521 0 0 3921842 3921900 0 0 1775217.05168272 2839018.396 0 0 0 900295.5 3925000 0 0 13559061.43 15596098.0983919 0 0 251224.507671429 337348.820571429 402127.013957143 35430.7501285714 78309.4354714286 94109.7688714286 157140.523928571 36934.2214714286 10409.2580571429 40966.6188857143 91315.0576285714 88228.7760857143 106216.878471429 115993.409142857 627536.640985714 616905.234128571 630839.120914286 635141.270442857 641127.387214286 639274.8249 637079.122028571 54445.2676972391 81492.7621485754 113541.838457143 113541.838457143 114341.177442857 14082.6471428571 204682.3506 204051.606685714 205019.540742857 205332.929228571 836017.339371429 794723.4477 855116.185757143 887458.670871429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254481.620809697 688206.970234192 1414032.88656583 0 0 0 0 0 0 0 0 0 117.031032979337 26.1526615606917 678.124242113496 361.673724675042 88.7289052497239 468.444205631809 596.979062917052 2.89504827942058 977.062548510981
8 9 21 2014 0 227340 0 0 0 0 0 0 0 227340 276250 0 1755529.809 1725065.92510358 0 0 3921842 3921900 0 0 1781986.65333842 2817299.509 0 0 0 900295.5 3942500 0 0 14002640.96 15866543.3869636 0 0 409287.345814286 564938.2827 686925.7425 60860.8373142857 76930.9228285714 93417.5373428571 194253.257828571 33962.9812714286 8782.81148571428 37261.4942571429 84297.5357142857 81181.5021 98786.7945 106240.680128571 934262.646171429 928978.678285714 946236.863185714 961886.452757143 970494.718757143 969419.677242857 956324.798871429 58595.6644601409 76809.2243929722 124377.542871429 124377.542871429 124522.336285714 12495.87 213594.087728571 212741.195014286 213830.120828571 214339.872985714 1187157.23678571 1143157.89008571 1203209.47105714 1237789.31194286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254481.620809697 688206.970234192 1414032.88656583 0 0 0 0 0 0 0 0 0 110.047243076794 6.28378704138237 465.792321602357 335.896943300081 102.031559952115 240.181115231833 319.265007372485 1.13207884665226 707.87625874833
9 9 28 2014 0 227340 0 0 0 0 0 0 0 227340 324000 0 1751265.37 1713363.63222649 0 0 3921842 3921900 0 0 1789325.51129411 2795580.622 0 0 0 900295.5 3960000 0 0 14446220.49 15954275.2544781 0 0 226573.924757143 316308.155657143 394813.9548 31719.6750857143 71123.3184857143 88766.2968428571 150924.324471429 34542.1549285714 9352.06778571429 46639.3471714286 89248.2804 83992.0811142857 101272.0842 99167.6210142857 670395.491614286 674967.393257143 699155.827328571 714152.8548 727122.774471429 730082.113842857 722697.649714286 70084.5891298169 117272.522625207 144821.182885714 144821.182885714 144868.7862 16066.1185714286 251879.053242857 250258.557085714 251416.9044 250121.697557143 1096343.99742857 1080198.54 1145476.56818571 1192252.77488571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254481.620809697 688206.970234192 1414032.88656583 0 0 0 0 0 0 0 0 0 102.602345592754 13.5956971061727 358.657762958647 463.981192052783 27.9438806555387 215.587334717896 324.798410663301 1.13207884665226 241.446760804873
10 10 5 2014 0 227340 0 0 0 0 0 0 0 227340 336200 0 1752852.138 1698289.43792083 0 0 3921842 3921900 0 0 1795343.37727838 2784274.9 0 0 0 900295.5 3958000 0 0 14516990.9 13769888.4793761 0 0 221760.0396 302173.938257143 360142.874228571 27546.4512 62431.7466857143 78507.7826142857 122501.1789 31301.1626142857 8031.07581428571 50606.2900285714 98883.9846 92751.0909428571 96315.3891 88220.8422 591046.717114286 586078.121185714 605418.951085714 615935.3166 623591.516314286 623452.673314286 621044.739 196597.070705434 300565.657224286 153619.862142857 153619.862142857 154861.515257143 12694.2171428571 257482.360028571 258896.575157143 260080.7076 261592.112828571 933245.125328571 911460.658628571 972113.231442857 1014281.83401429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 232352.807756478 736890.41309081 1363136.58045041 0 0 0 0 0 0 0 0 0 0 16.2182243010371 256.5710131306 373.908103882065 6.5053622357153 155.400606285448 225.262073552085 0.881484716384161 658.050294763376
11 10 12 2014 0 227340 0 0 0 0 0 0 0 227340 348400 0 1754438.906 1686587.14504374 0 0 3921842 3921900 0 0 1806222.73173408 2772969.178 0 0 0 900295.5 3956000 0 0 14587761.31 13786911.5739335 0 0 155865.1518 228128.966357143 294446.333571429 22631.409 62780.8376571429 74336.5422 127394.402914286 35682.651 12892.5642857143 55523.3157 102898.530771429 96487.9511142857 128889.940371429 111990.7638 569480.432271429 565279.439785714 585461.261571429 596909.858657143 608237.463985714 608152.174714286 603050.6862 65458.8555308159 128141.996707962 138487.958614286 138487.958614286 138928.289271429 16066.1185714286 247152.440828571 246739.878771429 248423.846014286 249433.432971429 908025.286114286 882620.984057143 947323.805528571 990567.449614286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 232352.807756478 736890.41309081 1363136.58045041 0 0 0 0 0 0 0 0 0 47.0219717017926 0 357.557661541075 40.0512127822445 0 196.653693334111 100.949864652573 0.881484716384161 145.55056014779
12 10 19 2014 0 227340 0 0 0 0 0 0 0 227340 360600 0 1756025.674 1677066.67073807 0 0 3921842 3921900 0 0 1821985.39284692 2761663.456 0 0 0 900295.5 3954000 0 0 14658531.72 13843433.5185194 0 0 195364.001828571 305093.6082 423715.116985714 34042.3201285714 61537.2010714286 80519.0226428571 174785.485757143 44056.8673714286 17775.8709428571 63191.4162428571 105449.275028571 98955.3895714286 135968.9499 127118.700385714 745315.174414286 738757.817871429 761016.334242857 780970.056814286 807009.069728571 805485.763671429 797897.001985714 50823.7741583375 78101.7852568194 143783.827328571 143783.827328571 143851.265357143 18247.9371428571 265537.2375 263065.8321 264890.625814286 270466.164 1112792.92598571 1081364.8212 1149407.80855714 1205530.13262857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 232352.807756478 736890.41309081 1363136.58045041 0 0 0 0 0 0 0 0 0 47.5812752163464 9.93443725965468 241.153574879293 141.561266433576 6.5053622357153 214.864908920967 172.154295006856 0 280.011534936041
13 10 26 2014 0 227340 0 0 0 0 0 0 0 227340 372800 0 1757612.442 1671909.83357527 0 0 3921842 3921900 0 0 1843367.2285169 2750357.734 0 0 0 900295.5 3952000 0 0 14729302.13 13870986.8628911 0 0 166395.401614286 275482.363242857 419083.7112 33806.2870285714 85378.5276428571 95024.1492 201171.606171429 57576.2086285714 23395.0455 83266.1305714286 135231.098528571 129518.700814286 160837.714671429 147602.009828571 832464.942042857 829602.792771429 859880.484128571 893438.837228571 945499.011814286 943614.713957143 914441.816185714 45967.274104087 71773.6251610363 152868.126471429 152868.126471429 153941.184514286 22611.5742857143 311216.5845 311597.411014286 313977.576728571 318952.123071429 1328485.52648571 1311088.49858571 1384552.31335714 1463409.18694286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 232352.807756478 736890.41309081 1363136.58045041 0 0 0 0 0 0 0 0 0 7.83699528363209 0 58.9751722547377 2.8074737294102 0 9.11600816692556 0 0 12.321922165357
14 11 2 2014 0 227340 0 0 0 0 0 0 0 227340 385000 0 1759199.21 1678455.47784103 0 0 3921842 3921900 0 0 1874642.6196726 2739052.012 0 0 0 900295.5 3950000 0 0 14800072.54 13923662.8563771 0 0 191518.050728571 329569.645628571 516843.0675 44520.9996857143 88583.8174714286 111588.1191 282212.2818 78122.9891571429 33288.6009857143 91408.2807857143 147649.613142857 146899.860942857 192604.993071429 192069.455785714 1107155.90018571 1109770.11552857 1147243.84122857 1189031.61728571 1254621.05048571 1252889.47992857 1215487.1592 57486.7626015167 77592.0298478032 149337.547328571 149337.547328571 151588.7874 34314.0557142857 333909.481114286 332646.009814286 336170.638542857 342454.276028571 1610672.02315714 1611034.99842857 1681781.45734286 1718735.51352857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150476.145320031 350520.824660669 807260.078302373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 11 9 2014 0 227340 0 0 0 0 0 0 0 227340 393750 0 1765248.763 1676868.88924966 0 0 3921842 3921900 0 0 1904597.01885686 2724671.927 0 0 0 900295.5 3937500 0 0 14832304.02 13916818.8392345 0 0 131998.0401 237746.819314286 368560.726971429 31366.6171714286 93675.3886285714 113367.292971429 249742.854514286 85118.6928857143 31967.6090142857 113287.954114286 184800.033 184853.586728571 222501.857914286 230566.652742857 997231.913614286 1015007.78455714 1056611.09777143 1092523.83145714 1141991.60888571 1146156.89888571 1090512.59142857 52929.1055746319 67496.493940231 150188.456571429 150188.456571429 152471.432185714 26181.8228571429 321072.454028571 323583.528857143 327403.694828571 331733.612957143 1592679.95382857 1619674.99997143 1692757.98822857 1733768.24348571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150476.145320031 350520.824660669 807260.078302373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 11 16 2014 0 227340 0 0 0 0 0 0 0 227340 402500 0 1771298.316 1668538.49780114 0 0 3921842 3921900 0 0 1924001.33351256 2710291.842 0 0 0 900295.5 3925000 0 0 14864535.5 13879231.0149491 0 0 101254.232957143 166924.988485714 255080.376128571 21445.2930857143 63455.2179428571 72017.8641 145943.827714286 56390.0927142857 21417.5244857143 72648.6080142857 126267.791142857 125948.452242857 154058.209328571 159558.3756 678160.782257143 682952.849228571 709219.961357143 729223.270714286 753846.085028571 753959.1429 687096.321042857 50331.0362931997 54755.9015447687 151122.671614286 151122.671614286 153546.4737 19438.02 287793.7704 286484.679257143 289961.704671429 296368.317385714 1053368.12198571 1063588.95025714 1134972.1035 1170591.28341429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150476.145320031 350520.824660669 807260.078302373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 11 23 2014 0 227340 0 0 0 0 0 0 0 227340 411250 0 1777347.869 1713563.48778119 0 0 3921842 3921900 0 0 1953326.97225397 2695911.757 0 0 0 900295.5 3912500 0 0 14896766.98 13845580.3814493 0 0 105191.423742857 170021.187385714 276047.6526 23621.1612428571 92707.4545714286 122987.1294 213096.2364 72124.9715571429 31338.8485714286 78956.0471571429 137432.751814286 136504.487185714 167285.980285714 163568.954828571 776312.8659 778508.568771429 807205.4334 849544.614514286 937009.7541 934911.241328571 784911.214542857 46550.8283631809 50922.9806169162 158169.9456 158169.9456 160510.441885714 72793.4014285714 435354.127328571 425414.952 435853.962128571 442544.211257143 1392172.81058571 1399870.6632 1486231.0092 1562281.27071429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150476.145320031 350520.824660669 807260.078302373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 11 30 2014 0 227340 0 0 0 0 0 0 0 227340 420000 0 1783397.422 1745695.91347553 0 0 3921842 3921900 0 0 1980145.50310967 2681531.672 0 0 0 900295.5 3900000 0 0 14928998.46 13789490.7356782 0 0 82752.4114714286 123189.443485714 188364.331157143 15881.6557285714 62114.3912571429 114946.136228571 213645.657985714 85874.3955 28831.7406857143 116152.086857143 204912.433285714 207439.375885714 240708.142157143 245018.225571429 790127.7444 799894.357714286 832389.570128571 870496.023214286 951677.525314286 953557.856228571 897838.176857143 68949.6225107871 84691.4225030691 166573.914042857 166573.914042857 172193.0886 59900.8371428571 445495.616742857 451362.725228571 464336.611842857 469325.042485714 1543856.80461429 1577446.89325714 1670741.45537143 1744877.66695714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150476.145320031 350520.824660669 807260.078302373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 12 7 2014 342500 227340 0 0 0 0 0 0 0 227340 425500 0 1781562.7215 1779216.76916987 0 0 3921842 3921900 0 0 2002949.48779394 2655449.173 0 0 0 900295.5 3875000 0 0 14937081.1225 13634470.4447501 0 0 122663.823557143 194483.340514286 298216.912757143 18620.8297714286 89295.8837142857 119293.9056 225901.527942857 69800.3430428571 24817.1945142857 92689.6033285714 167450.608414286 170090.608885714 212437.723885714 224092.602 891867.927857143 895579.0029 932495.373128571 965716.536085714 1016086.79301429 1013934.72651429 1017330.4296 71757.9221262298 119458.483559803 172802.014328571 172802.014328571 182887.966542857 61289.2671428571 439376.607385714 438876.772585714 452487.353528571 459320.4126 1517181.09737143 1534976.80302857 1615698.13975714 1695901.79044286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172604.958373251 418235.035915148 867450.518383874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 12 14 2014 685000 227340 0 0 0 0 0 0 0 227340 431000 0 1779728.021 1803613.65629278 0 0 3921842 3921900 0 0 2028193.14233535 2629366.674 0 0 0 900295.5 3850000 0 0 14945163.785 13445792.6271506 0 0 89006.2968857143 145941.844242857 247088.969742857 16316.0359714286 86116.3790142857 127324.981414286 227555.743114286 78065.4684857143 27256.8643714286 103086.960557143 167728.294414286 170772.923057143 220564.006328571 232601.694428571 899430.904414286 912791.567957143 959050.088614286 992761.169014286 1038216.38374286 1039501.67322857 1044993.90561429 59368.1162316074 74200.3347171082 163088.954742857 163088.954742857 172536.229157143 52165.2985714286 412942.883657143 413555.776328571 427384.539128571 435094.292571429 1641169.87984286 1684786.41655714 1764141.14147143 1843864.79207143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172604.958373251 418235.035915148 867450.518383874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 12 21 2014 1027500 227340 0 0 0 0 0 0 0 227340 436500 0 1777893.3205 1850820.46484426 0 0 3921842 3921900 0 0 2050838.44930533 2603284.175 0 0 0 900295.5 3825000 0 0 14953246.4475 13248129.6839797 0 0 80021.1713142857 130056.221571429 214337.889514286 17912.7304714286 74386.1289857143 107436.7134 184837.718957143 67263.4830857143 24658.5168 94534.2317571429 162261.847157143 165189.450985714 215496.236828571 229053.264042857 826980.643542857 837580.314857143 877575.032742857 907785.286071429 955071.244928571 955799.178942857 957679.509857143 53608.1826175793 79249.98187677 234837.066728571 234837.066728571 245014.258628571 74975.22 583065.228085714 582325.393242857 605760.108171429 596850.354514286 1717061.46364286 1846887.60252857 1985448.94958571 2160988.15448571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172604.958373251 418235.035915148 867450.518383874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 12 28 2014 1370000 227340 0 0 0 0 0 0 0 227340 442000 0 1776058.62 1858556.19196717 0 0 3921842 3921900 0 0 2062378.29974674 2577201.676 0 0 0 900295.5 3800000 0 0 14961329.11 13027543.7615088 0 0 57098.1920142857 90662.4955285714 136165.313571429 14961.3249857143 45221.1651 73584.8065285714 110439.689142857 40371.5774571429 13553.0602714286 69863.8141285714 132620.850128571 134318.701671429 179051.9328 191145.1581 594422.585485714 606117.133028571 634754.493514286 654051.687042857 687487.064914286 688568.056842857 696250.041685714 47237.8427583196 86116.2817086755 183526.644342857 183526.644342857 190272.430671429 35504.1385714286 377760.067457143 381766.679742857 397557.095785714 389658.912557143 1244485.51148571 1301518.24894286 1408030.66465714 1477785.38785714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172604.958373251 418235.035915148 867450.518383874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 1 4 2015 1684000 227340 0 0 0 0 0 0 0 227340 446200 0 1779549.5096 1890490.27051865 0 0 3921842 3921900 0 0 2084916.49925958 2555224.9392 0 0 0 900295.5 3780000 0 0 14959186.956 12827994.5370093 0 0 78134.8899857143 112296.2184 187311.107828571 17020.1683285714 51237.0339428571 80453.5680857143 157384.490914286 50039.0172 24551.4093428571 84404.6431714286 152907.7959 152727.3 204950.119242857 209962.351542857 749647.076014286 766119.806228571 799648.407257143 830822.6277 890673.878057143 890005.448185714 890943.630171429 45061.7881686063 56517.8877819229 171415.5678 171415.5678 177429.453171429 59702.49 482911.821771429 478014.630814286 502320.0897 504864.883542857 1590555.65592857 1624153.67845714 1718933.86067143 1753118.99074286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89018.8879611726 286408.684679189 579268.021037638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 1 11 2015 1998000 227340 0 0 0 0 0 0 0 227340 450400 0 1783040.3992 1906159.88335584 0 0 3921842 3921900 0 0 2106675.19450099 2533248.2024 0 0 0 900295.5 3760000 0 0 14957044.802 12615745.1449527 0 0 65434.7224285714 93919.3556142857 157586.805 14596.3662428571 46450.9173857143 75649.6002857143 135264.817542857 47442.6531 23771.9050714286 81022.8243857143 143418.868585714 143611.265314286 189617.8851 202496.565085714 643856.6439 660180.613757143 695510.206842857 720329.384828571 762404.764242857 762557.491542857 774476.171357143 45040.6022980807 67233.7419354322 192059.538428571 192059.538428571 198430.448657143 43438.0242857143 449301.898414286 450765.700328571 471528.679242857 472099.919014286 1422337.44407143 1464283.89784286 1554484.24452857 1592148.38348571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89018.8879611726 286408.684679189 579268.021037638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1 18 2015 2312000 227340 0 0 0 0 0 0 0 227340 454600 0 1786531.2888 1947812.97190732 0 0 3921842 3921900 0 0 2128251.41037097 2511271.4656 0 0 0 900295.5 3740000 0 0 14954902.648 12412042.5312818 0 0 73981.5008142857 110163.986614286 173769.948385714 15750.7466142857 53176.869 73650.2610857143 128475.394842857 42535.5447857143 23589.4257 76252.5756 138172.586657143 138331.264371429 184397.3883 195588.1341 705544.5888 721626.575142857 753965.093314286 778816.006842857 816384.939171429 816299.6499 828351.2223 44113.3039090426 63119.7087587671 212526.9801 212526.9801 218505.162985714 69421.5 556871.5044 555106.214828571 590790.8493 596019.279985714 1643026.4091 1689790.71497143 1805782.14064286 1879450.25297143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89018.8879611726 286408.684679189 579268.021037638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 1 25 2015 2626000 227340 0 0 0 0 0 0 0 227340 458800 0 1790022.1784 1999780.11188737 0 0 3921842 3921900 0 0 2162993.90958381 2489294.7288 0 0 0 900295.5 3720000 0 0 14952760.494 12208607.6862537 0 0 74249.2694571429 105824.151128571 174117.055885714 13493.5561285714 52117.6952571429 88522.3298571429 144874.736614286 69332.2437857143 36755.7090428571 104233.407042857 189477.058628571 188681.686585714 233091.611871429 232308.140657143 755635.176257143 780763.775785714 827571.718028571 864462.303128571 928572.066642857 927861.983871429 935706.613371429 43473.2100023971 67167.98226652 198069.456857143 198069.456857143 204815.243185714 79735.5514285714 556597.785342857 555629.851285714 582103.244442857 585145.889614286 1707610.22228571 1740490.22815714 1833362.31085714 1874830.74801429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89018.8879611726 286408.684679189 579268.021037638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 2 1 2015 2940000 227340 0 0 0 0 0 0 0 227340 463000 0 1793513.068 2066424.94043885 0 0 3921842 3921900 0 0 2198749.96269665 2467317.992 0 0 0 900295.5 3700000 0 0 14950618.34 12079258.994647 0 0 78914.3942571429 118167.293828571 217747.4769 16234.7136428571 65565.6315428571 106490.597528571 214435.079614286 74562.6579428571 37769.2629428571 97557.0422142857 188993.0916 201147.804514286 278727.3225 270708.147514286 904492.7235 904421.318528571 950844.467314286 981473.233114286 1033366.7961 1029334.39868571 1047501.0135 47799.9072239769 75799.307881643 221206.651071429 221206.651071429 222503.841385714 94413.24 582349.1949 572237.457557143 596467.544528571 606333.331414286 1755792.71022857 1711571.21472857 1807396.68638571 1847597.6853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89018.8879611726 286408.684679189 579268.021037638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
